DID,Dist,PID,Dir,Apara,r,slope,cant,LW,RW
41576,1.165,38650,0,0,0,0,0,1.20,1.20
41577,1.129,9062,0,0,0,0,0,1.20,1.20
41578,1.129,14808,0,0,0,0,0,1.20,1.20
41579,1.129,4088,0,0,0,0,0,1.20,1.20
41580,1.129,28830,0,0,0,0,0,1.20,1.20
41581,1.129,27358,0,0,0,0,0,1.20,1.20
41582,1.129,5263,0,0,0,0,0,1.20,1.20
41583,1.092,1481,0,0,0,0,0,1.20,1.20
41584,1.092,5972,0,0,0,0,0,1.20,1.20
41585,1.092,18913,0,0,0,0,0,1.20,1.20
41586,1.092,22931,0,0,0,0,0,1.20,1.20
41587,1.092,36132,0,0,0,0,0,1.20,1.20
41588,1.092,29014,0,0,0,0,0,1.20,1.20
41589,1.161,4031,0,0,0,0,0,1.20,1.20
41590,1.161,2419,0,0,0,0,0,1.20,1.20
41591,1.161,15671,0,0,0,0,0,1.20,1.20
41592,1.161,29252,0,0,0,0,0,1.20,1.20
41593,1.161,37066,0,0,0,0,0,1.20,1.20
41594,1.161,1850,0,0,0,0,0,1.20,1.20
41595,1.161,37225,0,0,0,0,0,1.20,1.20
41596,1.161,18876,0,0,0,0,0,1.20,1.20
41597,1.161,44947,0,0,0,0,0,1.20,1.20
41598,1.161,707,0,0,0,0,0,1.20,1.20
41599,1.049,14676,0,0,0,0,0,1.20,1.20
41600,1.049,22852,0,0,0,0,0,1.20,1.20
41601,1.049,13450,0,0,0,0,0,1.20,1.20
41602,1.049,26586,0,0,0,0,0,1.20,1.20
41603,1.042,42763,0,0,0,0,0,1.20,1.20
41604,1.042,24871,0,0,0,0,0,1.20,1.20
41605,1.042,41323,0,0,0,0,0,1.20,1.20
41606,1.187,36047,0,0,0,0,0,1.20,1.20
41607,1.187,36958,0,0,0,0,0,1.20,1.20
41608,1.187,39034,0,0,0,0,0,1.20,1.20
41609,1.056,242,0,0,0,0,0,1.20,1.20
41610,1.056,26232,0,0,0,0,0,1.20,1.20
41611,1.056,23609,0,0,0,0,0,1.20,1.20
41612,1.056,44522,0,0,0,0,0,1.20,1.20
41613,1.056,17463,0,0,0,0,0,1.20,1.20
41614,1.056,4183,0,0,0,0,0,1.20,1.20
41615,1.056,29521,0,0,0,0,0,1.20,1.20
41616,1.056,37614,0,0,0,0,0,1.20,1.20
41617,1.061,31296,0,0,0,0,0,1.20,1.20
41618,1.061,1050,0,0,0,0,0,1.20,1.20
41619,1.061,35533,0,0,0,0,0,1.20,1.20
41620,1.061,15067,0,0,0,0,0,1.20,1.20
41621,1.061,1029,0,0,0,0,0,1.20,1.20
41622,1.061,42859,0,0,0,0,0,1.20,1.20
41623,1.061,40176,0,0,0,0,0,1.20,1.20
41624,1.183,12262,0,0,0,0,0,1.20,1.20
41625,1.183,23964,0,0,0,0,0,1.20,1.20
41626,1.183,28954,0,0,0,0,0,1.20,1.20
41627,1.183,14574,0,0,0,0,0,1.20,1.20
41628,1.183,26843,0,0,0,0,0,1.20,1.20
41629,1.183,13890,0,0,0,0,0,1.20,1.20
41630,1.183,6625,0,0,0,0,0,1.20,1.20
41631,1.050,3039,0,0,0,0,0,1.20,1.20
41632,1.050,1824,0,0,0,0,0,1.20,1.20
41633,1.050,17917,0,0,0,0,0,1.20,1.20
41634,1.050,45900,0,0,0,0,0,1.20,1.20
41635,1.050,44229,0,0,0,0,0,1.20,1.20
41636,1.050,17770,0,0,0,0,0,1.20,1.20
41637,1.050,30105,0,0,0,0,0,1.20,1.20
41638,1.069,24303,0,0,0,0,0,1.20,1.20
41639,1.069,16708,0,0,0,0,0,1.20,1.20
41640,1.069,21034,0,0,0,0,0,1.20,1.20
41641,1.069,21798,0,0,0,0,0,1.20,1.20
41642,1.069,15264,0,0,0,0,0,1.20,1.20
41643,1.069,25902,0,0,0,0,0,1.20,1.20
41644,1.168,41337,0,0,0,0,0,1.20,1.20
41645,1.168,11405,0,0,0,0,0,1.20,1.20
41646,1.168,18783,0,0,0,0,0,1.20,1.20
41647,0.877,39994,0,0,0,0,0,1.20,1.20
41648,0.877,40472,0,0,0,0,0,1.20,1.20
41649,1.176,3728,0,0,0,0,0,1.20,1.20
41650,0.991,14274,0,0,0,0,0,1.20,1.20
41651,0.774,32272,0,0,0,0,0,1.20,1.20
41652,0.774,26678,0,0,0,0,0,1.20,1.20
41653,0.661,5424,0,0,0,0,0,1.20,1.20
41654,1.108,11728,0,0,0,0,0,1.20,1.20
41655,0.972,4804,0,0,0,0,0,1.20,1.20
41656,0.972,6799,0,0,0,0,0,1.20,1.20
41657,0.778,7917,0,0,0,0,0,1.20,1.20
41658,0.778,43649,0,0,0,0,0,1.20,1.20
41659,0.781,31544,0,0,0,0,0,1.20,1.20
41660,0.781,8087,0,0,0,0,0,1.20,1.20
41661,0.782,10759,0,0,0,0,0,1.20,1.20
41662,0.782,11828,0,0,0,0,0,1.20,1.20
41663,0.770,26443,0,0,0,0,0,1.20,1.20
41664,0.770,22219,0,0,0,0,0,1.20,1.20
41665,0.778,15793,0,0,0,0,0,1.20,1.20
41666,0.778,19696,0,0,0,0,0,1.20,1.20
41667,0.947,22793,0,0,0,0,0,1.20,1.20
41668,0.947,15159,0,0,0,0,0,1.20,1.20
41669,0.992,29005,0,0,0,0,0,1.20,1.20
41670,0.992,4109,0,0,0,0,0,1.20,1.20
41671,1.185,31692,0,0,0,0,0,1.20,1.20
41672,1.185,6416,0,0,0,0,0,1.20,1.20
41673,1.185,3315,0,0,0,0,0,1.20,1.20
41674,1.185,29486,0,0,0,0,0,1.20,1.20
41675,1.185,4223,0,0,0,0,0,1.20,1.20
41676,1.185,719,0,0,0,0,0,1.20,1.20
41677,1.185,2020,0,0,0,0,0,1.20,1.20
41678,1.185,627,0,0,0,0,0,1.20,1.20
41679,1.185,31862,0,0,0,0,0,1.20,1.20
41680,1.185,27966,0,0,0,0,0,1.20,1.20
41681,1.185,2784,0,0,0,0,0,1.20,1.20
41682,1.185,44243,0,0,0,0,0,1.20,1.20
41683,1.185,23521,0,0,0,0,0,1.20,1.20
41684,1.185,26601,0,0,0,0,0,1.20,1.20
41685,1.185,41544,0,0,0,0,0,1.20,1.20
41686,1.185,42215,0,0,0,0,0,1.20,1.20
41687,1.185,18421,0,0,0,0,0,1.20,1.20
41688,1.185,18092,0,0,0,0,0,1.20,1.20
41689,1.185,36835,0,0,0,0,0,1.20,1.20
41690,1.185,29032,0,0,0,0,0,1.20,1.20
41691,1.185,7205,0,0,0,0,0,1.20,1.20
41692,1.185,17302,0,0,0,0,0,1.20,1.20
41693,1.185,8522,0,0,0,0,0,1.20,1.20
41694,1.185,38090,0,0,0,0,0,1.20,1.20
41695,1.185,18196,0,0,0,0,0,1.20,1.20
41696,1.185,9700,0,0,0,0,0,1.20,1.20
41697,1.185,38947,0,0,0,0,0,1.20,1.20
41698,1.185,41212,0,0,0,0,0,1.20,1.20
41699,1.088,34774,0,0,0,0,0,1.20,1.20
41700,1.088,37134,0,0,0,0,0,1.20,1.20
41701,1.088,45224,0,0,0,0,0,1.20,1.20
41702,1.088,6656,0,0,0,0,0,1.20,1.20
41703,1.088,31298,0,0,0,0,0,1.20,1.20
41704,1.088,12093,0,0,0,0,0,1.20,1.20
41705,1.088,32579,0,0,0,0,0,1.20,1.20
41706,1.088,33759,0,0,0,0,0,1.20,1.20
41707,1.161,43169,0,0,0,0,0,1.20,1.20
41708,1.161,35865,0,0,0,0,0,1.20,1.20
41709,1.161,45279,0,0,0,0,0,1.20,1.20
41710,1.161,17914,0,0,0,0,0,1.20,1.20
41711,1.161,43438,0,0,0,0,0,1.20,1.20
41712,1.161,17136,0,0,0,0,0,1.20,1.20
41713,1.194,37369,0,0,0,0,0,1.20,1.20
41714,1.194,36191,0,0,0,0,0,1.20,1.20
41715,1.194,39249,0,0,0,0,0,1.20,1.20
41716,1.194,21379,0,0,0,0,0,1.20,1.20
41717,1.194,12056,0,0,0,0,0,1.20,1.20
41718,1.194,8395,0,0,0,0,0,1.20,1.20
41719,1.194,27057,0,0,0,0,0,1.20,1.20
41720,1.194,38622,0,0,0,0,0,1.20,1.20
41721,1.194,4485,0,0,0,0,0,1.20,1.20
41722,1.194,40524,0,0,0,0,0,1.20,1.20
41723,1.194,3048,0,0,0,0,0,1.20,1.20
41724,1.194,32157,0,0,0,0,0,1.20,1.20
41725,1.194,1363,0,0,0,0,0,1.20,1.20
41726,1.194,40046,0,0,0,0,0,1.20,1.20
41727,1.194,8922,0,0,0,0,0,1.20,1.20
41728,1.194,9344,0,0,0,0,0,1.20,1.20
41729,1.194,37619,0,0,0,0,0,1.20,1.20
41730,1.194,39149,0,0,0,0,0,1.20,1.20
41731,1.194,35607,0,0,0,0,0,1.20,1.20
41732,1.194,33823,0,0,0,0,0,1.20,1.20
41733,1.179,3629,0,0,0,0,0,1.20,1.20
41734,1.179,42043,0,0,0,0,0,1.20,1.20
41735,1.179,6045,0,0,0,0,0,1.20,1.20
41736,1.179,6889,0,0,0,0,0,1.20,1.20
41737,1.179,20899,0,0,0,0,0,1.20,1.20
41738,1.179,29013,0,0,0,0,0,1.20,1.20
41739,1.179,27200,0,0,0,0,0,1.20,1.20
41740,1.179,32076,0,0,0,0,0,1.20,1.20
41741,1.179,38545,0,0,0,0,0,1.20,1.20
41742,1.179,27689,0,0,0,0,0,1.20,1.20
41743,1.179,32537,0,0,0,0,0,1.20,1.20
41744,1.179,39654,0,0,0,0,0,1.20,1.20
41745,1.179,24816,0,0,0,0,0,1.20,1.20
41746,1.179,6229,0,0,0,0,0,1.20,1.20
41747,1.179,8651,0,0,0,0,0,1.20,1.20
41748,1.179,33533,0,0,0,0,0,1.20,1.20
41749,1.179,16922,0,0,0,0,0,1.20,1.20
41750,1.179,33791,0,0,0,0,0,1.20,1.20
41751,1.179,39107,0,0,0,0,0,1.20,1.20
41752,1.179,237,0,0,0,0,0,1.20,1.20
41753,1.179,17721,0,0,0,0,0,1.20,1.20
41754,1.178,10211,0,0,0,0,0,1.20,1.20
41755,1.178,19432,0,0,0,0,0,1.20,1.20
41756,1.178,41962,0,0,0,0,0,1.20,1.20
41757,1.178,31595,0,0,0,0,0,1.20,1.20
41758,1.178,9553,0,0,0,0,0,1.20,1.20
41759,1.178,5246,0,0,0,0,0,1.20,1.20
41760,1.178,31264,0,0,0,0,0,1.20,1.20
41761,1.178,22941,0,0,0,0,0,1.20,1.20
41762,1.178,31246,0,0,0,0,0,1.20,1.20
41763,1.178,17876,0,0,0,0,0,1.20,1.20
41764,1.178,42273,0,0,0,0,0,1.20,1.20
41765,1.178,2090,0,0,0,0,0,1.20,1.20
41766,1.178,3280,0,0,0,0,0,1.20,1.20
41767,1.178,44535,0,0,0,0,0,1.20,1.20
41768,1.178,37990,0,0,0,0,0,1.20,1.20
41769,1.178,43573,0,0,0,0,0,1.20,1.20
41770,1.178,28228,0,0,0,0,0,1.20,1.20
41771,1.178,38746,0,0,0,0,0,1.20,1.20
41772,1.178,33486,0,0,0,0,0,1.20,1.20
41773,1.178,45684,0,0,0,0,0,1.20,1.20
41774,1.178,1286,0,0,0,0,0,1.20,1.20
41775,1.178,36581,0,0,0,0,0,1.20,1.20
41776,1.178,42134,0,0,0,0,0,1.20,1.20
41777,1.178,11810,0,0,0,0,0,1.20,1.20
41778,1.178,38899,0,0,0,0,0,1.20,1.20
41779,1.178,21896,0,0,0,0,0,1.20,1.20
41780,1.170,44158,0,0,0,0,0,1.20,1.20
41781,1.170,18414,0,0,0,0,0,1.20,1.20
41782,1.170,16428,0,0,0,0,0,1.20,1.20
41783,0.849,29966,0,0,0,0,0,1.20,1.20
41784,0.849,42151,0,0,0,0,0,1.20,1.20
41785,0.849,10854,0,0,0,0,0,1.20,1.20
41786,0.932,43327,0,0,0,0,0,1.20,1.20
41787,0.932,5537,0,0,0,0,0,1.20,1.20
41788,0.932,16442,0,0,0,0,0,1.20,1.20
41789,1.148,16793,0,0,0,0,0,1.20,1.20
41790,1.148,11421,0,0,0,0,0,1.20,1.20
41791,1.148,22258,0,0,0,0,0,1.20,1.20
41792,1.025,28533,0,0,0,0,0,1.20,1.20
41793,1.025,25634,0,0,0,0,0,1.20,1.20
41794,1.025,29166,0,0,0,0,0,1.20,1.20
41795,1.025,20461,0,0,0,0,0,1.20,1.20
41796,1.103,45874,0,0,0,0,0,1.20,1.20
41797,1.103,4237,0,0,0,0,0,1.20,1.20
41798,1.103,27391,0,0,0,0,0,1.20,1.20
41799,1.103,37508,0,0,0,0,0,1.20,1.20
41800,1.103,1426,0,0,0,0,0,1.20,1.20
41801,1.103,33045,0,0,0,0,0,1.20,1.20
41802,1.103,26565,0,0,0,0,0,1.20,1.20
41803,1.103,40131,0,0,0,0,0,1.20,1.20
41804,1.103,21829,0,0,0,0,0,1.20,1.20
41805,1.147,16786,0,0,0,0,0,1.20,1.20
41806,1.147,7177,0,0,0,0,0,1.20,1.20
41807,1.147,6025,0,0,0,0,0,1.20,1.20
41808,1.147,41273,0,0,0,0,0,1.20,1.20
41809,1.147,30082,0,0,0,0,0,1.20,1.20
41810,1.147,35232,0,0,0,0,0,1.20,1.20
41811,1.147,10501,0,0,0,0,0,1.20,1.20
41812,1.147,17908,0,0,0,0,0,1.20,1.20
41813,1.147,24321,0,0,0,0,0,1.20,1.20
41814,1.147,13097,0,0,0,0,0,1.20,1.20
41815,1.147,32259,0,0,0,0,0,1.20,1.20
41816,1.147,3693,0,0,0,0,0,1.20,1.20
41817,1.147,18319,0,0,0,0,0,1.20,1.20
41818,1.147,5001,0,0,0,0,0,1.20,1.20
41819,1.147,20095,0,0,0,0,0,1.20,1.20
41820,1.147,40791,0,0,0,0,0,1.20,1.20
41821,1.147,1223,0,0,0,0,0,1.20,1.20
41822,1.147,10539,0,0,0,0,0,1.20,1.20
41823,1.147,33879,0,0,0,0,0,1.20,1.20
41824,0.895,43214,0,0,0,0,0,1.20,1.20
41825,0.895,37345,0,0,0,0,0,1.20,1.20
41826,0.825,32573,0,0,0,0,0,1.20,1.20
41827,0.825,12960,0,0,0,0,0,1.20,1.20
41828,1.062,15716,0,0,0,0,0,1.20,1.20
41829,1.062,37973,0,0,0,0,0,1.20,1.20
41830,0.638,5030,0,0,0,0,0,1.20,1.20
41831,0.638,16818,0,0,0,0,0,1.20,1.20
41832,0.693,23211,0,0,0,0,0,1.20,1.20
41833,0.693,28337,0,0,0,0,0,1.20,1.20
41834,0.751,8746,0,0,0,0,0,1.20,1.20
41835,0.751,35010,0,0,0,0,0,1.20,1.20
41836,0.812,38485,0,0,0,0,0,1.20,1.20
41837,0.812,39106,0,0,0,0,0,1.20,1.20
41838,0.876,16912,0,0,0,0,0,1.20,1.20
41839,0.876,1978,0,0,0,0,0,1.20,1.20
41840,0.932,23852,0,0,0,0,0,1.20,1.20
41841,0.932,45024,0,0,0,0,0,1.20,1.20
41842,0.989,22914,0,0,0,0,0,1.20,1.20
41843,0.989,43268,0,0,0,0,0,1.20,1.20
41844,1.047,5805,0,0,0,0,0,1.20,1.20
41845,1.047,35593,0,0,0,0,0,1.20,1.20
41846,1.106,9941,0,0,0,0,0,1.20,1.20
41847,1.106,8913,0,0,0,0,0,1.20,1.20
41848,1.106,45331,0,0,0,0,0,1.20,1.20
41849,1.106,6765,0,0,0,0,0,1.20,1.20
41850,1.106,1070,0,0,0,0,0,1.20,1.20
41851,1.106,41612,0,0,0,0,0,1.20,1.20
41852,1.109,26454,0,0,0,0,0,1.20,1.20
41853,1.109,30103,0,0,0,0,0,1.20,1.20
41854,1.109,39527,0,0,0,0,0,1.20,1.20
41855,1.109,4984,0,0,0,0,0,1.20,1.20
41856,1.109,8174,0,0,0,0,0,1.20,1.20
41857,1.109,1028,0,0,0,0,0,1.20,1.20
41858,1.109,2030,0,0,0,0,0,1.20,1.20
41859,1.195,2101,0,0,0,0,0,1.20,1.20
41860,1.195,20926,0,0,0,0,0,1.20,1.20
41861,1.195,32389,0,0,0,0,0,1.20,1.20
41862,1.195,29440,0,0,0,0,0,1.20,1.20
41863,1.195,25293,0,0,0,0,0,1.20,1.20
41864,1.195,3172,0,0,0,0,0,1.20,1.20
41865,1.195,16892,0,0,0,0,0,1.20,1.20
41866,1.195,15698,0,0,0,0,0,1.20,1.20
41867,1.195,9601,0,0,0,0,0,1.20,1.20
41868,1.195,17483,0,0,0,0,0,1.20,1.20
41869,1.144,31230,0,0,0,0,0,1.20,1.20
41870,1.144,18049,0,0,0,0,0,1.20,1.20
41871,1.144,19149,0,0,0,0,0,1.20,1.20
41872,1.144,5613,0,0,0,0,0,1.20,1.20
41873,1.144,46071,0,0,0,0,0,1.20,1.20
41874,1.144,22682,0,0,0,0,0,1.20,1.20
41875,1.144,26298,0,0,0,0,0,1.20,1.20
41876,1.144,11650,0,0,0,0,0,1.20,1.20
41877,0.998,43261,0,0,0,0,0,1.20,1.20
41878,0.998,716,0,0,0,0,0,1.20,1.20
41879,0.998,32432,0,0,0,0,0,1.20,1.20
41880,0.998,37843,0,0,0,0,0,1.20,1.20
41881,0.998,35258,0,0,0,0,0,1.20,1.20
41882,1.135,3071,0,0,0,0,0,1.20,1.20
41883,1.135,15146,0,0,0,0,0,1.20,1.20
41884,1.135,11313,0,0,0,0,0,1.20,1.20
41885,1.135,10318,0,0,0,0,0,1.20,1.20
41886,1.135,32159,0,0,0,0,0,1.20,1.20
41887,1.135,42760,0,0,0,0,0,1.20,1.20
41888,1.135,25753,0,0,0,0,0,1.20,1.20
41889,1.135,33702,0,0,0,0,0,1.20,1.20
41890,1.135,44809,0,0,0,0,0,1.20,1.20
41891,1.135,32238,0,0,0,0,0,1.20,1.20
41892,1.127,20198,0,0,0,0,0,1.20,1.20
41893,1.127,34299,0,0,0,0,0,1.20,1.20
41894,1.127,9321,0,0,0,0,0,1.20,1.20
41895,1.127,34422,0,0,0,0,0,1.20,1.20
41896,1.127,32648,0,0,0,0,0,1.20,1.20
41897,1.127,38178,0,0,0,0,0,1.20,1.20
41898,1.127,42141,0,0,0,0,0,1.20,1.20
41899,1.127,9723,0,0,0,0,0,1.20,1.20
41900,1.127,33075,0,0,0,0,0,1.20,1.20
41901,1.127,7409,0,0,0,0,0,1.20,1.20
41902,1.127,36516,0,0,0,0,0,1.20,1.20
41903,1.127,25532,0,0,0,0,0,1.20,1.20
41904,1.161,42970,0,0,0,0,0,1.20,1.20
41905,1.161,33721,0,0,0,0,0,1.20,1.20
41906,1.161,18243,0,0,0,0,0,1.20,1.20
41907,1.161,3840,0,0,0,0,0,1.20,1.20
41908,1.161,10935,0,0,0,0,0,1.20,1.20
41909,1.161,44593,0,0,0,0,0,1.20,1.20
41910,1.161,25279,0,0,0,0,0,1.20,1.20
41911,1.161,8138,0,0,0,0,0,1.20,1.20
41912,1.161,21374,0,0,0,0,0,1.20,1.20
41913,1.161,18616,0,0,0,0,0,1.20,1.20
41914,1.161,17458,0,0,0,0,0,1.20,1.20
41915,1.161,14035,0,0,0,0,0,1.20,1.20
41916,1.161,9803,0,0,0,0,0,1.20,1.20
41917,1.161,9605,0,0,0,0,0,1.20,1.20
41918,1.161,14723,0,0,0,0,0,1.20,1.20
41919,1.161,5951,0,0,0,0,0,1.20,1.20
41920,1.161,18207,0,0,0,0,0,1.20,1.20
41921,1.161,11492,0,0,0,0,0,1.20,1.20
41922,1.161,10188,0,0,0,0,0,1.20,1.20
41923,1.161,36939,0,0,0,0,0,1.20,1.20
41924,1.161,9489,0,0,0,0,0,1.20,1.20
41925,1.161,6206,0,0,0,0,0,1.20,1.20
41926,1.161,9457,0,0,0,0,0,1.20,1.20
41927,1.161,41251,0,0,0,0,0,1.20,1.20
41928,1.161,43433,0,0,0,0,0,1.20,1.20
41929,1.161,2296,0,0,0,0,0,1.20,1.20
41930,1.161,28248,0,0,0,0,0,1.20,1.20
41931,1.161,44770,0,0,0,0,0,1.20,1.20
41932,1.161,32134,0,0,0,0,0,1.20,1.20
41933,1.161,29694,0,0,0,0,0,1.20,1.20
41934,1.125,38162,0,0,0,0,0,1.20,1.20
41935,1.125,31527,0,0,0,0,0,1.20,1.20
41936,1.125,2265,0,0,0,0,0,1.20,1.20
41937,1.125,7022,0,0,0,0,0,1.20,1.20
41938,1.125,17362,0,0,0,0,0,1.20,1.20
41939,1.125,24754,0,0,0,0,0,1.20,1.20
41940,1.125,38256,0,0,0,0,0,1.20,1.20
41941,1.125,44002,0,0,0,0,0,1.20,1.20
41942,1.125,9401,0,0,0,0,0,1.20,1.20
41943,1.125,7556,0,0,0,0,0,1.20,1.20
41944,1.125,19967,0,0,0,0,0,1.20,1.20
41945,1.125,45312,0,0,0,0,0,1.20,1.20
41946,1.125,36110,0,0,0,0,0,1.20,1.20
41947,1.192,37229,0,0,0,0,0,1.20,1.20
41948,1.192,20282,0,0,0,0,0,1.20,1.20
41949,1.192,27220,0,0,0,0,0,1.20,1.20
41950,1.192,904,0,0,0,0,0,1.20,1.20
41951,1.192,6394,0,0,0,0,0,1.20,1.20
41952,1.192,40429,0,0,0,0,0,1.20,1.20
41953,1.192,3738,0,0,0,0,0,1.20,1.20
41954,1.192,14534,0,0,0,0,0,1.20,1.20
41955,1.192,11863,0,0,0,0,0,1.20,1.20
41956,1.192,17360,0,0,0,0,0,1.20,1.20
41957,1.164,23870,0,0,0,0,0,1.20,1.20
41958,1.164,13622,0,0,0,0,0,1.20,1.20
41959,1.164,15205,0,0,0,0,0,1.20,1.20
41960,1.164,20003,0,0,0,0,0,1.20,1.20
41961,1.164,35488,0,0,0,0,0,1.20,1.20
41962,1.164,32091,0,0,0,0,0,1.20,1.20
41963,1.164,12338,0,0,0,0,0,1.20,1.20
41964,1.164,38626,0,0,0,0,0,1.20,1.20
41965,1.164,38837,0,0,0,0,0,1.20,1.20
41966,1.164,11895,0,0,0,0,0,1.20,1.20
41967,1.146,18654,0,0,0,0,0,1.20,1.20
41968,1.146,38056,0,0,0,0,0,1.20,1.20
41969,1.146,45848,0,0,0,0,0,1.20,1.20
41970,1.146,21619,0,0,0,0,0,1.20,1.20
41971,1.146,1845,0,0,0,0,0,1.20,1.20
41972,1.146,4285,0,0,0,0,0,1.20,1.20
41973,1.146,39768,0,0,0,0,0,1.20,1.20
41974,1.146,35694,0,0,0,0,0,1.20,1.20
41975,1.146,21861,0,0,0,0,0,1.20,1.20
41976,1.146,648,0,0,0,0,0,1.20,1.20
41977,1.146,16969,0,0,0,0,0,1.20,1.20
41978,1.146,17962,0,0,0,0,0,1.20,1.20
41979,1.146,44309,0,0,0,0,0,1.20,1.20
41980,1.146,9440,0,0,0,0,0,1.20,1.20
41981,1.107,4247,0,0,0,0,0,1.20,1.20
41982,1.107,36121,0,0,0,0,0,1.20,1.20
41983,1.107,30428,0,0,0,0,0,1.20,1.20
41984,1.107,7786,0,0,0,0,0,1.20,1.20
41985,1.107,37343,0,0,0,0,0,1.20,1.20
41986,1.107,23139,0,0,0,0,0,1.20,1.20
41987,1.107,29832,0,0,0,0,0,1.20,1.20
41988,1.107,36579,0,0,0,0,0,1.20,1.20
41989,1.104,28571,0,0,0,0,0,1.20,1.20
41990,1.104,6442,0,0,0,0,0,1.20,1.20
41991,1.104,33043,0,0,0,0,0,1.20,1.20
41992,1.104,13340,0,0,0,0,0,1.20,1.20
41993,1.104,30570,0,0,0,0,0,1.20,1.20
41994,1.104,6993,0,0,0,0,0,1.20,1.20
41995,1.104,10863,0,0,0,0,0,1.20,1.20
41996,1.119,42946,0,0,0,0,0,1.20,1.20
41997,1.119,35874,0,0,0,0,0,1.20,1.20
41998,1.119,9145,0,0,0,0,0,1.20,1.20
41999,1.119,13945,0,0,0,0,0,1.20,1.20
42000,1.119,1528,0,0,0,0,0,1.20,1.20
42001,1.119,12362,0,0,0,0,0,1.20,1.20
42002,1.087,21002,0,0,0,0,0,1.20,1.20
42003,1.087,15449,0,0,0,0,0,1.20,1.20
42004,1.087,16853,0,0,0,0,0,1.20,1.20
42005,1.087,30533,0,0,0,0,0,1.20,1.20
42006,1.087,1967,0,0,0,0,0,1.20,1.20
42007,1.087,4620,0,0,0,0,0,1.20,1.20
42008,1.087,20882,0,0,0,0,0,1.20,1.20
42009,1.087,3938,0,0,0,0,0,1.20,1.20
42010,1.087,37388,0,0,0,0,0,1.20,1.20
42011,1.051,5950,0,0,0,0,0,1.20,1.20
42012,1.051,9063,0,0,0,0,0,1.20,1.20
42013,1.051,33394,0,0,0,0,0,1.20,1.20
42014,1.051,10697,0,0,0,0,0,1.20,1.20
42015,1.051,2391,0,0,0,0,0,1.20,1.20
42016,1.051,23706,0,0,0,0,0,1.20,1.20
42017,0.914,468,0,0,0,0,0,1.20,1.20
42018,0.914,29512,0,0,0,0,0,1.20,1.20
42019,0.914,11759,0,0,0,0,0,1.20,1.20
42020,1.165,13223,0,0,0,0,0,1.20,1.20
42021,1.165,28936,0,0,0,0,0,1.20,1.20
42022,1.165,27517,0,0,0,0,0,1.20,1.20
42023,1.165,36855,0,0,0,0,0,1.20,1.20
42024,1.111,3169,0,0,0,0,0,1.20,1.20
42025,1.111,25723,0,0,0,0,0,1.20,1.20
42026,1.111,13506,0,0,0,0,0,1.20,1.20
42027,1.111,30310,0,0,0,0,0,1.20,1.20
42028,1.132,1939,0,0,0,0,0,1.20,1.20
42029,1.132,14506,0,0,0,0,0,1.20,1.20
42030,1.132,19869,0,0,0,0,0,1.20,1.20
42031,1.132,41332,0,0,0,0,0,1.20,1.20
42032,1.059,11495,0,0,0,0,0,1.20,1.20
42033,1.059,17412,0,0,0,0,0,1.20,1.20
42034,1.059,26451,0,0,0,0,0,1.20,1.20
42035,1.059,18971,0,0,0,0,0,1.20,1.20
42036,0.955,5419,0,0,0,0,0,1.20,1.20
42037,0.955,30872,0,0,0,0,0,1.20,1.20
42038,0.955,16531,0,0,0,0,0,1.20,1.20
42039,0.955,40741,0,0,0,0,0,1.20,1.20
42040,1.039,43118,0,0,0,0,0,1.20,1.20
42041,1.039,14251,0,0,0,0,0,1.20,1.20
42042,1.039,35635,0,0,0,0,0,1.20,1.20
42043,1.039,40746,0,0,0,0,0,1.20,1.20
42044,1.039,21079,0,0,0,0,0,1.20,1.20
42045,1.158,43275,0,0,0,0,0,1.20,1.20
42046,1.158,39175,0,0,0,0,0,1.20,1.20
42047,1.158,25782,0,0,0,0,0,1.20,1.20
42048,1.133,31982,0,0,0,0,0,1.20,1.20
42049,1.133,20314,0,0,0,0,0,1.20,1.20
42050,1.133,36286,0,0,0,0,0,1.20,1.20
42051,1.133,5248,0,0,0,0,0,1.20,1.20
42052,1.066,18772,0,0,0,0,0,1.20,1.20
42053,1.066,32285,0,0,0,0,0,1.20,1.20
42054,1.066,7131,0,0,0,0,0,1.20,1.20
42055,1.066,40343,0,0,0,0,0,1.20,1.20
42056,1.066,31907,0,0,0,0,0,1.20,1.20
42057,1.073,27544,0,0,0,0,0,1.20,1.20
42058,1.073,3740,0,0,0,0,0,1.20,1.20
42059,1.073,45674,0,0,0,0,0,1.20,1.20
42060,1.073,25919,0,0,0,0,0,1.20,1.20
42061,1.073,42569,0,0,0,0,0,1.20,1.20
42062,1.123,34862,0,0,0,0,0,1.20,1.20
42063,1.123,32934,0,0,0,0,0,1.20,1.20
42064,1.123,43731,0,0,0,0,0,1.20,1.20
42065,1.123,16896,0,0,0,0,0,1.20,1.20
42066,1.123,28998,0,0,0,0,0,1.20,1.20
42067,1.088,42735,0,0,0,0,0,1.20,1.20
42068,1.088,36392,0,0,0,0,0,1.20,1.20
42069,1.088,10663,0,0,0,0,0,1.20,1.20
42070,1.088,2220,0,0,0,0,0,1.20,1.20
42071,1.088,1327,0,0,0,0,0,1.20,1.20
42072,1.088,39633,0,0,0,0,0,1.20,1.20
42073,1.186,21828,0,0,0,0,0,1.20,1.20
42074,1.186,32160,0,0,0,0,0,1.20,1.20
